employee_id,age,gender,education_level,department,job_title,location,years_experience,years_at_company,performance_score,num_projects,training_hours,certifications,team_size,salary
EMP1273,43,Female,Master's,Data Science,Mid-Level,Seattle,4,4,3.3,12,103.0,1.0,44,117517.75
EMP1274,36,Male,Bachelor's,Engineering,Lead,New York,9,3,3.4,14,33.0,7.0,25,174122.9
EMP1275,60,Female,Master's,Finance,Senior,Chicago,0,0,3.3,2,36.0,7.0,28,99786.11
EMP1276,31,Male,Master's,Engineering,Mid-Level,Remote,7,1,3.5,19,48.0,1.0,33,108892.46
EMP1277,42,Male,Master's,Engineering,Junior,San Francisco,11,5,2.4,6,41.0,0.0,46,120705.51
EMP1278,50,Female,Bachelor's,Product,Mid-Level,New York,13,0,,18,13.0,6.0,18,138168.89
EMP1279,53,Male,Bachelor's,Engineering,Manager,Boston,5,2,2.3,4,81.0,2.0,18,140805.02
EMP1280,31,Male,Master's,Finance,Mid-Level,Seattle,6,1,3.2,5,32.0,0.0,38,119724.01
EMP1281,34,Male,Bachelor's,HR,Director,Austin,0,0,3.6,6,,7.0,33,103304.63
EMP1282,44,Female,Bachelor's,Operations,Senior,New York,4,0,3.1,15,97.0,6.0,27,98878.91
EMP1283,44,Female,Master's,Finance,Junior,New York,0,1,2.5,6,91.0,0.0,49,77216.26
EMP1284,52,Male,Master's,Engineering,Manager,Seattle,10,0,2.9,8,99.0,6.0,15,235757.42
EMP1285,25,Female,Bachelor's,Sales,Senior,San Francisco,7,0,,9,108.0,0.0,44,135365.58
EMP1286,24,Female,High School,Finance,Lead,Austin,5,1,4.2,6,,1.0,13,115915.79
EMP1287,42,Female,Bachelor's,Engineering,Director,Austin,2,0,2.8,2,100.0,5.0,34,157381.55
EMP1288,23,Female,Master's,Sales,Junior,San Francisco,5,1,2.8,16,86.0,6.0,4,90050.04
EMP1289,25,Male,PhD,Engineering,Junior,Remote,3,0,3.1,1,105.0,6.0,35,82339.48
EMP1290,22,Male,Bachelor's,Engineering,Lead,Remote,4,1,4.1,16,16.0,6.0,19,130082.13
EMP1291,36,Male,High School,Marketing,Mid-Level,Boston,17,4,2.0,1,74.0,2.0,31,76024.69
EMP1292,54,Female,Master's,Engineering,Junior,New York,3,2,2.8,1,31.0,5.0,25,88277.12
EMP1293,27,Female,Bachelor's,Finance,Junior,New York,4,1,3.5,7,100.0,5.0,40,82496.06
EMP1294,28,Female,Bachelor's,Operations,Junior,Austin,0,0,3.4,16,78.0,0.0,12,45452.7
EMP1295,40,Female,PhD,Data Science,Lead,New York,8,2,2.9,17,67.0,2.0,12,254680.55
EMP1296,22,Female,High School,Engineering,Junior,Remote,4,0,3.0,16,38.0,5.0,42,57425.27
EMP1297,60,Female,Master's,Engineering,Senior,New York,6,0,3.4,16,93.0,3.0,25,185805.34
EMP1298,40,Female,High School,Engineering,Senior,Austin,8,3,2.9,6,9.0,0.0,33,95720.68
EMP1299,47,Female,Bachelor's,HR,Mid-Level,Chicago,2,3,,18,86.0,0.0,37,48324.12
EMP1300,33,Male,Master's,Operations,Junior,Seattle,0,1,3.1,3,23.0,0.0,28,55987.76
EMP1301,43,Male,Bachelor's,Engineering,Lead,New York,4,0,3.3,8,99.0,3.0,43,165090.09
EMP1302,34,Male,PhD,Product,Junior,Chicago,0,1,1.7,4,115.0,7.0,9,70203.15
EMP1303,49,Female,Bachelor's,Engineering,Lead,San Francisco,3,0,3.5,4,57.0,3.0,14,142726.09
EMP1304,35,Male,Bachelor's,Finance,Manager,Remote,9,6,3.9,17,68.0,1.0,3,139933.42
EMP1305,43,Female,Bachelor's,Operations,Mid-Level,New York,8,1,2.9,5,100.0,7.0,5,92814.96
EMP1306,51,Male,Bachelor's,Data Science,Senior,Remote,0,1,3.0,14,106.0,4.0,26,85770.6
EMP1307,41,Male,Bachelor's,Operations,Senior,Remote,13,2,2.7,15,,2.0,41,84354.06
EMP1308,48,Female,High School,Data Science,Mid-Level,San Francisco,7,8,3.1,12,18.0,4.0,18,119205.84
EMP1309,59,Male,Bachelor's,Sales,Manager,Boston,1,2,2.8,13,100.0,0.0,38,103498.16
EMP1310,55,Male,Bachelor's,Data Science,Manager,New York,6,1,4.2,18,116.0,,21,213098.62
EMP1311,60,Male,Master's,Engineering,Mid-Level,Remote,5,3,3.3,14,7.0,0.0,39,90658.77
EMP1312,58,Male,Master's,Data Science,Senior,Austin,3,2,1.7,19,70.0,5.0,16,107108.66
EMP1313,22,Female,Master's,Finance,Manager,San Francisco,4,3,3.6,7,39.0,1.0,40,196619.18
EMP1314,36,Male,High School,Data Science,Director,Chicago,2,3,4.4,6,12.0,6.0,23,147515.37
EMP1315,53,Female,Bachelor's,Marketing,Senior,New York,8,0,3.6,5,100.0,4.0,29,126607.91
EMP1316,29,Male,Master's,HR,Senior,Remote,1,1,4.0,4,26.0,6.0,10,83182.45
EMP1317,54,Female,Bachelor's,Finance,Mid-Level,New York,7,8,3.7,18,81.0,6.0,5,127596.97
EMP1318,39,Male,High School,Operations,Director,Seattle,9,8,3.9,14,87.0,0.0,11,135154.45
EMP1319,50,Female,Master's,Engineering,Junior,Chicago,9,0,3.9,16,104.0,4.0,29,97813.4
EMP1320,53,Female,Master's,Engineering,Senior,Remote,8,0,3.9,14,1.0,7.0,45,148571.48
EMP1321,54,Male,Bachelor's,Engineering,Mid-Level,San Francisco,6,7,3.4,5,15.0,7.0,27,125767.46
EMP1322,26,Female,High School,Engineering,Mid-Level,Austin,2,2,,11,13.0,1.0,34,60000.34
EMP1323,39,Female,Master's,Data Science,Mid-Level,Austin,2,2,2.4,12,16.0,4.0,14,93282.5
EMP1324,31,Male,Bachelor's,Engineering,Director,Seattle,9,0,2.5,18,59.0,5.0,41,209196.03
EMP1325,57,Male,Master's,Product,Junior,New York,1,2,1.4,4,69.0,2.0,42,78714.68
EMP1326,54,Female,Master's,Sales,Senior,San Francisco,0,0,2.9,13,98.0,6.0,10,104747.64
EMP1327,44,Female,Master's,Engineering,Junior,San Francisco,15,0,4.2,13,16.0,7.0,42,145747.96
EMP1328,61,Male,Bachelor's,Data Science,Junior,Boston,6,0,2.2,4,44.0,1.0,11,78480.7
EMP1329,26,Male,Bachelor's,Operations,Mid-Level,San Francisco,8,7,3.7,7,37.0,4.0,11,104865.1
EMP1330,55,Female,Master's,Finance,Senior,Austin,12,3,3.6,2,103.0,0.0,35,158420.94
EMP1331,45,Female,Master's,Finance,Mid-Level,San Francisco,8,4,3.4,18,63.0,3.0,19,156387.96
EMP1332,38,Female,Master's,Operations,Mid-Level,Remote,6,1,4.0,6,5.0,3.0,24,84262.68
EMP1333,52,Male,Bachelor's,Engineering,Junior,Remote,6,7,3.2,16,59.0,1.0,1,69303.21
EMP1334,28,Female,Bachelor's,Product,Mid-Level,Austin,10,4,4.3,3,111.0,7.0,12,116088.47
EMP1335,38,Male,Master's,Product,Director,San Francisco,5,4,3.1,15,101.0,3.0,47,239653.79
EMP1336,49,Male,Master's,Operations,Director,San Francisco,8,9,3.4,10,48.0,7.0,14,219397.5
EMP1337,59,Female,PhD,Engineering,Mid-Level,New York,11,1,3.1,9,20.0,2.0,3,191723.9
EMP1338,43,Non-binary,Master's,Operations,Senior,San Francisco,9,2,2.6,11,98.0,1.0,45,147088.15
EMP1339,36,Male,Bachelor's,Engineering,Manager,Seattle,13,7,2.3,14,22.0,0.0,32,188044.2
EMP1340,58,Male,Master's,Engineering,Junior,Austin,6,4,3.6,12,75.0,0.0,16,91149.08
EMP1341,36,Female,Master's,Sales,Lead,Remote,11,2,4.1,7,56.0,1.0,38,132287.18
EMP1342,46,Female,Bachelor's,Marketing,Director,Chicago,0,0,3.4,11,63.0,3.0,10,95600.45
EMP1343,42,Female,Master's,Data Science,Junior,Seattle,14,3,3.6,17,28.0,3.0,17,123018.85
EMP1344,59,Female,Bachelor's,Operations,Junior,Austin,13,2,2.1,9,26.0,0.0,49,54819.02
EMP1345,23,Male,Bachelor's,Operations,Director,Austin,5,0,3.5,13,5.0,2.0,40,123050.6
EMP1346,48,Non-binary,Master's,Marketing,Senior,San Francisco,10,6,1.7,16,20.0,5.0,4,135301.5
EMP1347,53,Female,Bachelor's,Sales,Junior,Chicago,12,1,2.4,3,70.0,3.0,15,68196.09
EMP1348,42,Female,Bachelor's,Marketing,Mid-Level,Chicago,2,1,4.1,5,106.0,2.0,33,67365.92
EMP1349,25,Female,Bachelor's,Product,Mid-Level,Seattle,7,3,3.2,17,40.0,6.0,39,113805.78
EMP1350,40,Female,Bachelor's,Engineering,Senior,Remote,1,2,3.3,1,79.0,3.0,10,88933.94
EMP1351,23,Male,Bachelor's,Data Science,Lead,San Francisco,5,0,3.6,9,4.0,5.0,7,168138.3
EMP1352,47,Male,Bachelor's,HR,Director,New York,12,1,3.8,17,14.0,1.0,33,195067.95
EMP1353,55,Female,PhD,Marketing,Mid-Level,Austin,6,0,3.0,13,20.0,4.0,17,92784.66
EMP1354,35,Male,Bachelor's,Operations,Senior,Austin,6,0,3.4,15,57.0,0.0,12,92605.62
EMP1355,36,Male,Bachelor's,Finance,Senior,New York,7,0,3.2,8,3.0,1.0,17,131233.58
EMP1356,41,Female,High School,Data Science,Mid-Level,Boston,3,0,2.1,8,68.0,3.0,47,77338.31
EMP1357,55,Female,Master's,Data Science,Junior,Remote,7,1,3.0,2,6.0,5.0,16,81532.75
EMP1358,57,Male,Bachelor's,Marketing,Director,Remote,2,2,3.5,10,34.0,0.0,14,97640.76
EMP1359,40,Female,Master's,Sales,Manager,San Francisco,12,7,2.9,5,35.0,4.0,3,205945.32
EMP1360,30,Female,Master's,HR,Senior,Remote,12,2,2.9,16,14.0,4.0,44,105710.77
EMP1361,28,Female,Master's,Data Science,Senior,Seattle,10,3,3.7,19,91.0,5.0,30,190265.35
EMP1362,51,Female,Bachelor's,Engineering,Mid-Level,Chicago,2,1,3.3,1,1.0,5.0,46,80937.46
EMP1363,34,Male,Master's,HR,Senior,Austin,6,4,3.4,13,119.0,3.0,41,97219.52
EMP1364,48,Male,Bachelor's,HR,Senior,Remote,10,2,2.1,4,56.0,0.0,35,76093.66
EMP1365,56,Male,PhD,Operations,Senior,Austin,11,1,3.5,7,4.0,6.0,26,148935.99
EMP1366,34,Male,Master's,Engineering,Director,Chicago,0,0,2.4,1,70.0,6.0,12,154370.35
EMP1367,36,Female,Bachelor's,Operations,Senior,Austin,11,1,3.2,2,85.0,7.0,31,106056.88
EMP1368,30,Female,Bachelor's,Data Science,Mid-Level,Austin,1,2,2.5,16,112.0,3.0,17,76509.36
EMP1369,44,Female,Bachelor's,Engineering,Lead,San Francisco,7,1,3.9,14,94.0,4.0,37,177916.01
EMP1370,57,Female,Master's,Engineering,Junior,Remote,14,6,4.5,5,31.0,1.0,8,113959.62
EMP1371,61,Female,Bachelor's,Product,Mid-Level,Seattle,13,0,3.1,14,,1.0,19,118627.16
EMP1372,24,Male,Bachelor's,Engineering,Mid-Level,Seattle,6,0,3.1,17,40.0,2.0,26,113540.57
EMP1373,55,Male,Bachelor's,Data Science,Mid-Level,New York,2,2,3.9,12,41.0,4.0,4,108486.95
EMP1374,40,Female,Master's,Finance,Lead,Seattle,3,4,3.6,12,74.0,6.0,15,165619.39
EMP1375,49,Male,Master's,Engineering,Senior,New York,5,1,,3,64.0,6.0,47,162339.24
EMP1376,44,Male,Master's,Data Science,Lead,New York,7,3,3.5,2,110.0,4.0,14,208995.82
EMP1377,61,Female,Master's,Marketing,Senior,Austin,9,0,4.6,15,39.0,3.0,30,134915.53
EMP1378,28,Male,Bachelor's,Finance,Mid-Level,Chicago,10,2,2.7,11,82.0,2.0,48,102412.03
EMP1379,33,Female,High School,Sales,Lead,Austin,3,4,2.8,10,107.0,7.0,42,91678.45
EMP1380,35,Male,Master's,HR,Mid-Level,New York,4,5,3.8,18,37.0,5.0,24,98895.61
EMP1381,36,Male,Bachelor's,Engineering,Mid-Level,Chicago,15,0,4.7,2,41.0,2.0,46,130758.92
EMP1382,24,Male,Bachelor's,Marketing,Senior,New York,2,1,3.3,7,119.0,0.0,43,96538.2
EMP1383,36,Female,High School,Product,Mid-Level,Remote,11,3,2.0,7,36.0,3.0,34,80179.37
EMP1384,45,Male,Bachelor's,Sales,Junior,Austin,7,0,3.5,7,55.0,5.0,19,72001.51
EMP1385,29,Female,High School,Operations,Senior,Seattle,9,3,2.8,14,70.0,5.0,3,93023.25
EMP1386,26,Female,Master's,Sales,Senior,San Francisco,3,2,3.5,2,102.0,6.0,4,135929.99
EMP1387,25,Female,Bachelor's,Data Science,Mid-Level,New York,7,1,2.2,2,54.0,1.0,11,117109.16
EMP1388,35,Male,Bachelor's,Engineering,Director,Remote,4,5,2.2,15,88.0,0.0,13,136500.38
EMP1389,37,Male,High School,Product,Senior,San Francisco,0,1,3.0,11,53.0,2.0,18,98999.13
EMP1390,41,Female,Master's,Marketing,Manager,Chicago,10,11,4.4,10,21.0,1.0,19,156853.01
EMP1391,45,Female,Bachelor's,Engineering,Junior,Seattle,0,1,2.2,3,26.0,4.0,44,59618.54
EMP1392,27,Non-binary,Master's,Engineering,Senior,New York,5,3,3.0,17,104.0,3.0,33,160997.67
EMP1393,52,Male,Master's,Engineering,Manager,Boston,9,0,2.2,9,46.0,7.0,38,190040.71
EMP1394,27,Female,Bachelor's,Finance,Senior,Austin,9,7,3.4,15,37.0,2.0,3,122181.23
EMP1395,56,Male,PhD,Sales,Lead,San Francisco,14,4,3.4,14,111.0,4.0,49,243778.61
EMP1396,36,Male,PhD,Data Science,Mid-Level,New York,16,0,2.2,19,38.0,5.0,35,193376.85
EMP1397,50,Male,Master's,Marketing,Junior,New York,15,1,4.1,17,14.0,6.0,1,118352.59
EMP1398,24,Male,Master's,Engineering,Senior,Remote,6,0,1.9,17,118.0,2.0,35,109020.71
EMP1399,32,Male,Bachelor's,HR,Mid-Level,Seattle,13,12,4.3,16,65.0,1.0,36,104985.09
EMP1400,24,Male,Bachelor's,Operations,Manager,San Francisco,6,5,4.2,8,60.0,0.0,38,150119.43
EMP1401,49,Female,High School,Engineering,Mid-Level,New York,11,7,3.4,7,59.0,1.0,39,109530.51
EMP1402,31,Male,High School,Engineering,Director,Seattle,5,4,3.8,12,7.0,3.0,25,172929.85
EMP1403,54,Female,PhD,Engineering,Director,Austin,10,1,3.1,1,43.0,6.0,40,290552.87
EMP1404,37,Male,Bachelor's,Operations,Mid-Level,Chicago,5,0,2.1,12,42.0,3.0,13,56833.4
EMP1405,31,Male,Master's,Operations,Mid-Level,Chicago,7,0,3.4,6,5.0,2.0,4,84017.38
EMP1406,54,Male,Master's,Finance,Manager,San Francisco,10,0,2.1,16,83.0,1.0,6,230115.32
EMP1407,57,Male,Master's,Data Science,Director,Seattle,18,2,3.2,18,26.0,0.0,11,281581.27
EMP1408,24,Female,PhD,Data Science,Mid-Level,Remote,6,7,2.3,19,44.0,5.0,1,118460.69
EMP1409,26,Male,Bachelor's,HR,Mid-Level,New York,7,8,3.9,3,22.0,3.0,8,89736.42
EMP1410,33,Male,High School,Data Science,Senior,Austin,3,1,3.5,3,111.0,0.0,34,92346.35
EMP1411,34,Male,Bachelor's,Engineering,Senior,Chicago,12,3,3.7,5,103.0,4.0,40,143457.8
EMP1412,45,Female,Bachelor's,Engineering,Mid-Level,Chicago,6,2,3.4,3,80.0,2.0,9,87874.78
EMP1413,53,Female,High School,Sales,Lead,San Francisco,9,2,4.5,19,12.0,0.0,36,145529.89
EMP1414,37,Male,Bachelor's,Engineering,Junior,Remote,11,3,3.9,5,67.0,2.0,49,78411.43
EMP1415,53,Male,Master's,Finance,Junior,Austin,14,1,4.4,14,83.0,4.0,39,107620.29
EMP1416,58,Male,Bachelor's,Product,Mid-Level,Austin,12,8,2.6,16,105.0,0.0,42,104678.39
EMP1417,57,Female,Bachelor's,Engineering,Mid-Level,San Francisco,1,2,2.8,1,63.0,6.0,37,97807.85
EMP1418,42,Male,Master's,Engineering,Mid-Level,San Francisco,0,1,1.5,17,24.0,0.0,42,91365.59
EMP1419,33,Female,Bachelor's,Marketing,Senior,New York,11,0,2.9,11,,5.0,44,136568.47
EMP1420,42,Male,High School,Product,Mid-Level,Seattle,8,0,3.2,9,51.0,4.0,21,105076.68
EMP1421,42,Female,Master's,Sales,Junior,San Francisco,9,1,3.5,4,47.0,7.0,20,114158.26
EMP1422,27,Female,Master's,Finance,Mid-Level,Seattle,9,4,2.8,2,60.0,6.0,38,132081.43
EMP1423,30,Female,Master's,Engineering,Director,Chicago,4,5,3.7,9,16.0,6.0,1,202217.73
EMP1424,22,Male,High School,Engineering,Mid-Level,Chicago,4,1,3.7,5,39.0,1.0,35,79781.7
EMP1425,33,Female,Master's,Product,Mid-Level,Chicago,4,4,2.9,4,74.0,7.0,28,97640.96
EMP1426,35,Female,Master's,Product,Senior,Chicago,15,1,2.5,5,88.0,0.0,7,141484.05
EMP1427,27,Male,Bachelor's,Engineering,Director,New York,9,1,3.2,18,68.0,5.0,43,225201.29
EMP1428,22,Female,Master's,Product,Mid-Level,San Francisco,0,1,3.3,13,84.0,0.0,44,106832.14
EMP1429,43,Male,Master's,HR,Senior,Seattle,5,4,2.8,5,25.0,5.0,9,110929.15
EMP1430,55,Female,Bachelor's,Data Science,Lead,Seattle,17,0,3.0,19,79.0,6.0,1,199359.68
EMP1431,32,Female,Bachelor's,Marketing,Senior,San Francisco,14,1,2.2,3,55.0,3.0,36,132777.96
EMP1432,24,Male,PhD,Finance,Junior,Chicago,6,2,3.7,18,39.0,6.0,34,89934.4
EMP1433,27,Female,Master's,Finance,Senior,San Francisco,9,0,3.7,6,84.0,1.0,34,176300.9
EMP1434,27,Male,Bachelor's,Operations,Junior,San Francisco,9,7,3.2,6,111.0,0.0,17,78317.48
EMP1435,41,Male,Master's,Engineering,Senior,New York,10,2,3.7,5,95.0,7.0,32,221847.77
EMP1436,42,Male,Bachelor's,Engineering,Lead,Remote,7,0,3.3,1,67.0,4.0,2,125893.9
EMP1437,23,Female,Bachelor's,Sales,Mid-Level,San Francisco,5,0,4.3,8,101.0,2.0,36,111390.19
EMP1438,47,Male,Bachelor's,Operations,Manager,San Francisco,10,9,2.3,1,116.0,4.0,25,142476.66
EMP1439,52,Male,PhD,Engineering,Junior,San Francisco,3,4,3.3,6,7.0,1.0,43,114509.0
EMP1440,47,Female,PhD,Operations,Manager,New York,11,3,3.8,14,72.0,3.0,26,223713.4
EMP1441,53,Male,Bachelor's,Product,Senior,Seattle,8,0,4.2,11,44.0,3.0,45,157334.85
EMP1442,31,Male,Bachelor's,Engineering,Mid-Level,New York,6,6,3.8,2,16.0,3.0,26,113263.97
EMP1443,44,Male,Bachelor's,Operations,Junior,New York,17,1,2.5,4,40.0,,21,78823.34
EMP1444,27,Male,PhD,Marketing,Director,Seattle,8,3,2.0,13,76.0,4.0,18,193632.91
EMP1445,44,Male,PhD,Data Science,Junior,San Francisco,0,1,3.1,7,8.0,7.0,29,112407.86
EMP1446,49,Male,Master's,Engineering,Junior,Seattle,6,0,3.5,6,69.0,2.0,24,97746.0
EMP1447,51,Non-binary,Master's,Operations,Mid-Level,Austin,12,1,3.9,3,90.0,6.0,47,100246.07
EMP1448,35,Female,Master's,Data Science,Senior,San Francisco,3,0,2.4,9,105.0,6.0,28,156526.52
EMP1449,58,Male,Bachelor's,Product,Senior,Seattle,12,2,3.6,14,100.0,,12,157884.02
EMP1450,53,Male,High School,Operations,Junior,New York,3,0,1.3,11,102.0,6.0,11,52289.43
EMP1451,55,Male,Bachelor's,Finance,Mid-Level,Austin,14,7,2.7,5,106.0,5.0,27,115691.46
EMP1452,43,Female,Master's,HR,Mid-Level,Chicago,5,1,3.8,14,,0.0,23,74559.62
EMP1453,52,Male,Master's,Data Science,Mid-Level,San Francisco,6,3,2.4,19,72.0,,33,152608.18
EMP1454,28,Male,Bachelor's,HR,Mid-Level,Seattle,5,5,2.4,8,105.0,2.0,16,73576.59
EMP1455,42,Female,PhD,Engineering,Lead,Remote,10,11,2.8,7,10.0,,28,173208.36
EMP1456,37,Male,Bachelor's,Product,Mid-Level,Remote,17,2,3.3,7,34.0,7.0,28,118106.96
EMP1457,41,Male,Bachelor's,Operations,Mid-Level,Seattle,8,1,2.4,3,28.0,7.0,45,87055.08
EMP1458,40,Female,Master's,Operations,Mid-Level,Chicago,7,0,3.2,3,7.0,0.0,38,79023.58
EMP1459,53,Female,Master's,Engineering,Director,San Francisco,5,0,2.9,18,16.0,4.0,6,252424.99
EMP1460,36,Male,Master's,Operations,Director,San Francisco,0,1,4.0,13,70.0,4.0,42,156604.45
EMP1461,26,Female,Bachelor's,Marketing,Lead,Chicago,5,0,2.9,1,11.0,1.0,29,85047.08
EMP1462,32,Male,Bachelor's,Operations,Mid-Level,Chicago,1,1,3.2,5,111.0,7.0,34,63763.0
EMP1463,36,Female,Master's,Engineering,Junior,Remote,0,0,3.3,4,78.0,4.0,3,69439.63
EMP1464,50,Male,Bachelor's,Operations,Mid-Level,Chicago,7,2,2.9,16,116.0,3.0,6,74640.69
EMP1465,25,Female,Bachelor's,Product,Mid-Level,Chicago,5,1,3.7,15,92.0,7.0,48,90039.49
EMP1466,57,Female,Master's,Engineering,Senior,Chicago,14,0,3.9,18,108.0,7.0,38,186597.28
EMP1467,44,Female,Bachelor's,Product,Lead,Remote,3,1,2.9,17,49.0,3.0,13,94166.68
EMP1468,36,Female,Master's,Marketing,Manager,Seattle,11,2,3.4,14,113.0,7.0,36,182138.26
EMP1469,24,Male,Master's,Data Science,Manager,Seattle,6,3,2.6,14,23.0,7.0,15,191588.05
EMP1470,53,Male,Bachelor's,Data Science,Mid-Level,San Francisco,14,1,3.6,19,36.0,1.0,6,145456.07
EMP1471,31,Male,High School,Finance,Senior,Boston,7,4,3.4,6,77.0,2.0,33,105464.14
EMP1472,61,Female,Master's,Operations,Mid-Level,New York,14,0,2.9,13,10.0,7.0,41,125741.28
EMP1473,59,Female,Master's,Data Science,Junior,Remote,10,0,3.4,18,98.0,1.0,12,104719.64
EMP1474,43,Male,Master's,Marketing,Lead,Austin,13,0,3.6,15,80.0,0.0,43,159911.38
EMP1475,35,Female,Master's,Sales,Junior,Chicago,17,2,4.1,7,58.0,1.0,13,96441.14
EMP1476,38,Female,Master's,Operations,Mid-Level,Austin,7,3,3.5,19,54.0,1.0,33,87676.41
EMP1477,42,Non-binary,PhD,Data Science,Mid-Level,Seattle,8,0,3.8,17,26.0,5.0,28,178941.48
EMP1478,36,Female,Bachelor's,Operations,Senior,New York,6,3,4.5,9,107.0,3.0,36,125102.52
EMP1479,36,Male,Bachelor's,Data Science,Lead,Remote,15,1,2.5,11,66.0,0.0,5,143737.68
EMP1480,22,Male,Bachelor's,Marketing,Mid-Level,Chicago,4,5,4.0,5,118.0,,25,78315.67
EMP1481,45,Male,Bachelor's,Data Science,Lead,San Francisco,11,3,2.6,2,59.0,0.0,17,192419.27
EMP1482,33,Male,Bachelor's,Engineering,Mid-Level,New York,0,1,2.7,15,1.0,1.0,37,84062.69
EMP1483,31,Female,Bachelor's,Finance,Mid-Level,Chicago,3,2,3.2,12,67.0,7.0,19,80819.09
EMP1484,52,Female,PhD,Engineering,Lead,Austin,13,14,2.7,10,17.0,5.0,35,212399.71
EMP1485,32,Female,Bachelor's,Sales,Senior,Chicago,2,3,2.6,10,19.0,5.0,43,78337.62
EMP1486,37,Female,Bachelor's,Sales,Director,Seattle,4,2,3.2,11,84.0,0.0,34,144351.67
EMP1487,30,Male,Bachelor's,Marketing,Mid-Level,Chicago,4,1,3.0,10,62.0,0.0,46,64962.94
EMP1488,35,Male,High School,Operations,Senior,Remote,7,1,2.7,7,77.0,4.0,6,74462.37
EMP1489,40,Male,High School,Marketing,Senior,Austin,9,1,2.5,14,71.0,,19,92201.03
EMP1490,52,Male,Bachelor's,Marketing,Manager,Boston,0,1,4.2,13,1.0,0.0,1,96879.62
EMP1491,30,Male,High School,Engineering,Junior,New York,0,0,2.4,5,89.0,5.0,7,58330.67
EMP1492,57,Male,Master's,Marketing,Lead,Chicago,0,1,3.1,19,82.0,2.0,34,92464.79
EMP1493,60,Male,Master's,Engineering,Senior,San Francisco,1,2,4.0,10,41.0,0.0,19,146542.32
EMP1494,47,Male,Master's,Engineering,Mid-Level,Austin,8,5,3.8,8,27.0,3.0,33,117914.96
EMP1495,29,Female,Master's,HR,Senior,Remote,8,1,3.4,18,28.0,4.0,26,94496.33
EMP1496,45,Male,Bachelor's,Operations,Mid-Level,New York,13,3,2.8,1,68.0,3.0,41,106890.78
EMP1497,29,Male,Master's,HR,Senior,New York,10,1,3.2,5,106.0,6.0,49,146840.46
EMP1498,40,Male,Master's,Marketing,Manager,Remote,5,2,2.4,11,27.0,3.0,42,111238.72
EMP1499,51,Female,Bachelor's,Marketing,Senior,San Francisco,9,2,3.0,11,59.0,2.0,27,125631.36
EMP1500,43,Male,Master's,Data Science,Senior,Seattle,13,1,3.0,16,104.0,7.0,38,199155.85
EMP1501,30,Male,Bachelor's,Finance,Senior,Austin,6,6,3.1,10,111.0,4.0,26,106187.01
EMP1502,25,Female,Master's,Finance,Junior,Remote,6,0,,15,89.0,6.0,35,76389.93
EMP1503,58,Female,PhD,Engineering,Mid-Level,New York,3,2,2.0,7,4.0,1.0,20,115220.92
EMP1504,29,Female,High School,Sales,Senior,New York,3,0,4.1,15,14.0,5.0,24,95252.2
EMP1505,22,Male,Master's,Marketing,Mid-Level,Austin,4,5,3.9,16,109.0,5.0,47,87563.65
EMP1506,49,Male,Master's,Marketing,Junior,Remote,7,0,3.8,6,,0.0,21,69301.88
EMP1507,27,Male,PhD,HR,Senior,Chicago,9,3,3.5,11,31.0,5.0,26,124007.42
EMP1508,57,Female,Bachelor's,Finance,Mid-Level,San Francisco,4,0,3.3,17,51.0,2.0,20,103309.01
EMP1509,32,Male,Master's,HR,Mid-Level,Seattle,11,1,,15,89.0,5.0,6,95942.84
EMP1510,26,Male,High School,Operations,Senior,Remote,8,6,2.8,16,36.0,2.0,3,67207.15
EMP1511,45,Female,Bachelor's,Data Science,Junior,Remote,7,0,4.2,2,14.0,1.0,10,79789.0
EMP1512,39,Female,High School,Operations,Manager,Remote,5,3,4.4,4,40.0,7.0,12,86848.13
EMP1513,41,Male,PhD,Product,Manager,New York,11,0,3.1,19,3.0,2.0,33,253476.41
EMP1514,49,Female,Master's,Engineering,Lead,New York,10,1,3.2,6,116.0,1.0,22,226463.79
EMP1515,34,Female,Master's,Engineering,Junior,Seattle,9,2,3.7,18,52.0,1.0,16,120121.37
EMP1516,26,Male,PhD,Engineering,Lead,Remote,8,2,3.3,11,99.0,1.0,17,171696.43
EMP1517,51,Male,High School,HR,Lead,San Francisco,8,2,3.3,9,83.0,2.0,10,109466.59
EMP1518,22,Female,Bachelor's,Data Science,Lead,San Francisco,0,1,3.2,3,26.0,6.0,12,147409.03
EMP1519,43,Female,High School,Engineering,Junior,Boston,8,0,2.5,2,20.0,1.0,19,75003.53
EMP1520,39,Male,Bachelor's,Product,Senior,New York,6,1,2.9,18,59.0,7.0,40,134748.03
EMP1521,26,Male,Bachelor's,Engineering,Manager,Chicago,8,0,3.1,15,85.0,6.0,23,163395.31
EMP1522,52,Female,Bachelor's,Product,Senior,Austin,11,4,1.4,18,63.0,2.0,40,115459.82
EMP1523,27,Female,Bachelor's,Sales,Senior,Austin,9,5,,19,70.0,7.0,10,119933.26
EMP1524,48,Female,Bachelor's,Engineering,Senior,Boston,10,0,4.8,15,46.0,4.0,10,165939.58
EMP1525,46,Male,Bachelor's,Finance,Senior,San Francisco,2,0,2.9,17,53.0,7.0,10,123290.41
EMP1526,50,Male,Bachelor's,Sales,Junior,Seattle,4,0,3.2,18,30.0,1.0,39,66023.72
EMP1527,49,Female,PhD,Sales,Senior,Austin,6,7,2.6,18,16.0,2.0,30,120741.08
